steering,img_path
-0.05881287,10-10-246-184-47-252-150-71_151_95.png
-0.07406479,10-10-246-184-47-252-150-71_151_170.png
-0.05151346,10-10-246-184-47-252-150-71_38_67.png
-0.05031963,10-10-246-184-47-252-150-71_38_97.png
-0.08579367,10-10-246-184-47-252-150-71_38_157.png
-0.06664338,10-10-246-184-47-252-150-71_106_66.png
-0.0297759,10-10-246-184-47-252-150-71_106_96.png
-0.02643847,10-10-246-184-47-252-150-71_106_141.png
-0.06553491,10-10-246-184-47-252-150-71_106_171.png
-0.06356802,10-10-246-184-47-252-150-71_239_66.png
-0.034634147,10-10-246-184-47-252-150-71_239_96.png
-0.096273504,10-10-246-184-47-252-150-71_239_171.png
-0.060009018,10-10-246-184-47-252-150-71_110_66.png
-0.041522466,10-10-246-184-47-252-150-71_110_96.png
-0.093447596,10-10-246-184-47-252-150-71_110_171.png
-0.063656874,10-10-246-184-47-252-150-71_281_66.png
-0.036171272,10-10-246-184-47-252-150-71_281_96.png
-0.0855807,10-10-246-184-47-252-150-71_281_171.png
-0.054039568,10-10-246-184-47-252-150-71_96_66.png
-0.044490702,10-10-246-184-47-252-150-71_96_96.png
-0.09632169,10-10-246-184-47-252-150-71_96_171.png
-0.060456052,10-10-246-184-47-252-150-71_79_66.png
-0.037965085,10-10-246-184-47-252-150-71_79_96.png
-0.085009076,10-10-246-184-47-252-150-71_79_171.png
-0.051980004,10-10-246-184-47-252-150-71_147_77.png
-0.057343576,10-10-246-184-47-252-150-71_147_122.png
-0.09416492,10-10-246-184-47-252-150-71_147_137.png
-0.02609747,10-10-246-184-47-252-150-71_146_47.png
-0.049913872,10-10-246-184-47-252-150-71_146_77.png
-0.053541746,10-10-246-184-47-252-150-71_146_122.png
-0.09486955,10-10-246-184-47-252-150-71_146_137.png
-0.068026915,10-10-246-184-47-252-150-71_280_66.png
-0.029061398,10-10-246-184-47-252-150-71_280_96.png
-0.07354287,10-10-246-184-47-252-150-71_280_171.png
-0.060234286,10-10-246-184-47-252-150-71_97_66.png
-0.04302134,10-10-246-184-47-252-150-71_97_96.png
-0.108948894,10-10-246-184-47-252-150-71_97_156.png
-0.050364874,10-10-246-184-47-252-150-71_78_66.png
-0.050170634,10-10-246-184-47-252-150-71_78_96.png
-0.08650647,10-10-246-184-47-252-150-71_78_156.png
-0.050588284,10-10-246-184-47-252-150-71_111_66.png
-0.04669969,10-10-246-184-47-252-150-71_111_96.png
-0.080876105,10-10-246-184-47-252-150-71_111_156.png
-0.057615798,10-10-246-184-47-252-150-71_238_66.png
-0.036683578,10-10-246-184-47-252-150-71_238_96.png
-0.0908299,10-10-246-184-47-252-150-71_238_171.png
-0.054116186,10-10-246-184-47-252-150-71_107_66.png
-0.04624487,10-10-246-184-47-252-150-71_107_96.png
-0.10481862,10-10-246-184-47-252-150-71_107_156.png
-0.05250858,10-10-246-184-47-252-150-71_39_66.png
-0.04536352,10-10-246-184-47-252-150-71_39_96.png
-0.095539324,10-10-246-184-47-252-150-71_39_156.png
-0.108409114,10-10-246-184-47-252-150-71_150_61.png
-0.05735133,10-10-246-184-47-252-150-71_150_76.png
-0.055612884,10-10-246-184-47-252-150-71_150_121.png
-0.08934199,10-10-246-184-47-252-150-71_150_136.png
-0.05996558,10-10-246-184-47-252-150-71_81_66.png
-0.030324562,10-10-246-184-47-252-150-71_81_96.png
-0.08195126,10-10-246-184-47-252-150-71_81_171.png
-0.06303208,10-10-246-184-47-252-150-71_296_66.png
-0.03855638,10-10-246-184-47-252-150-71_296_96.png
-0.09977436,10-10-246-184-47-252-150-71_296_171.png
-0.060319547,10-10-246-184-47-252-150-71_279_66.png
-0.039673474,10-10-246-184-47-252-150-71_279_96.png
-0.0736341,10-10-246-184-47-252-150-71_279_171.png
-0.053922836,10-10-246-184-47-252-150-71_202_66.png
-0.04520387,10-10-246-184-47-252-150-71_202_96.png
-0.10136947,10-10-246-184-47-252-150-71_202_171.png
-0.0255503,10-10-246-184-47-252-150-71_15_46.png
-0.048918527,10-10-246-184-47-252-150-71_15_76.png
-0.070585,10-10-246-184-47-252-150-71_15_121.png
-0.07370991,10-10-246-184-47-252-150-71_15_136.png
-0.064603835,10-10-246-184-47-252-150-71_347_66.png
-0.036172763,10-10-246-184-47-252-150-71_347_96.png
-0.07386884,10-10-246-184-47-252-150-71_347_171.png
-0.056579147,10-10-246-184-47-252-150-71_193_66.png
-0.039451897,10-10-246-184-47-252-150-71_193_96.png
-0.07977259,10-10-246-184-47-252-150-71_193_171.png
-0.04994591,10-10-246-184-47-252-150-71_42_66.png
-0.052597396,10-10-246-184-47-252-150-71_42_96.png
-0.09238896,10-10-246-184-47-252-150-71_42_156.png
-0.035021003,10-10-246-184-47-252-150-71_4_46.png
-0.037652306,10-10-246-184-47-252-150-71_4_76.png
-0.059860844,10-10-246-184-47-252-150-71_4_136.png
-0.060267977,10-10-246-184-47-252-150-71_255_66.png
-0.04063627,10-10-246-184-47-252-150-71_255_96.png
-0.10412079,10-10-246-184-47-252-150-71_255_171.png
-0.06252624,10-10-246-184-47-252-150-71_310_66.png
-0.034011535,10-10-246-184-47-252-150-71_310_96.png
-0.07305635,10-10-246-184-47-252-150-71_310_171.png
-0.06238344,10-10-246-184-47-252-150-71_185_66.png
-0.03596876,10-10-246-184-47-252-150-71_185_96.png
-0.07678475,10-10-246-184-47-252-150-71_185_171.png
-0.0642094,10-10-246-184-47-252-150-71_243_66.png
-0.03687303,10-10-246-184-47-252-150-71_243_96.png
-0.07573244,10-10-246-184-47-252-150-71_243_171.png
-0.06056881,10-10-246-184-47-252-150-71_54_66.png
-0.04184958,10-10-246-184-47-252-150-71_54_96.png
-0.10898207,10-10-246-184-47-252-150-71_54_156.png
-0.10309638,10-10-246-184-47-252-150-71_54_171.png
-0.053855926,10-10-246-184-47-252-150-71_306_66.png
-0.04084215,10-10-246-184-47-252-150-71_306_96.png
-0.076302804,10-10-246-184-47-252-150-71_306_171.png
-0.062910244,10-10-246-184-47-252-150-71_214_66.png
-0.03932033,10-10-246-184-47-252-150-71_214_96.png
-0.0797865,10-10-246-184-47-252-150-71_214_171.png
-0.06365648,10-10-246-184-47-252-150-71_351_66.png
-0.041961353,10-10-246-184-47-252-150-71_351_96.png
-0.10420118,10-10-246-184-47-252-150-71_351_171.png
-0.05846222,10-10-246-184-47-252-150-71_326_66.png
-0.043640822,10-10-246-184-47-252-150-71_326_96.png
-0.06151997,10-10-246-184-47-252-150-71_263_66.png
-0.0393054,10-10-246-184-47-252-150-71_263_96.png
-0.07671606,10-10-246-184-47-252-150-71_263_171.png
-0.052719306,10-10-246-184-47-252-150-71_74_66.png
-0.03991694,10-10-246-184-47-252-150-71_74_96.png
-0.03109564,10-10-246-184-47-252-150-71_23_47.png
-0.03944512,10-10-246-184-47-252-150-71_23_77.png
-0.06602325,10-10-246-184-47-252-150-71_23_122.png
-0.08230234,10-10-246-184-47-252-150-71_23_137.png
-0.053861115,10-10-246-184-47-252-150-71_234_66.png
-0.043946292,10-10-246-184-47-252-150-71_234_96.png
-0.098954946,10-10-246-184-47-252-150-71_234_171.png
-0.059384886,10-10-246-184-47-252-150-71_367_66.png
-0.04168138,10-10-246-184-47-252-150-71_367_96.png
-0.10238392,10-10-246-184-47-252-150-71_367_171.png
-0.058994178,10-10-246-184-47-252-150-71_222_66.png
-0.03926442,10-10-246-184-47-252-150-71_222_96.png
-0.0854201,10-10-246-184-47-252-150-71_222_171.png
-0.05263341,10-10-246-184-47-252-150-71_35_66.png
-0.044739418,10-10-246-184-47-252-150-71_35_96.png
-0.09979985,10-10-246-184-47-252-150-71_35_171.png
-0.062130846,10-10-246-184-47-252-150-71_330_66.png
-0.041549712,10-10-246-184-47-252-150-71_330_96.png
-0.05042185,10-10-246-184-47-252-150-71_62_66.png
-0.04805074,10-10-246-184-47-252-150-71_62_96.png
-0.10759601,10-10-246-184-47-252-150-71_62_156.png
-0.079825126,10-10-246-184-47-252-150-71_62_171.png
-0.061237887,10-10-246-184-47-252-150-71_275_66.png
-0.041190885,10-10-246-184-47-252-150-71_275_96.png
-0.075977884,10-10-246-184-47-252-150-71_275_171.png
-0.02836782,10-10-246-184-47-252-150-71_19_47.png
-0.0545041,10-10-246-184-47-252-150-71_19_77.png
-0.04885127,10-10-246-184-47-252-150-71_19_122.png
-0.054724805,10-10-246-184-47-252-150-71_127_77.png
-0.051917773,10-10-246-184-47-252-150-71_127_122.png
-0.06568936,10-10-246-184-47-252-150-71_259_66.png
-0.031625554,10-10-246-184-47-252-150-71_259_96.png
-0.074182354,10-10-246-184-47-252-150-71_259_171.png
-0.028656924,10-10-246-184-47-252-150-71_8_47.png
-0.048226222,10-10-246-184-47-252-150-71_8_77.png
-0.061672878,10-10-246-184-47-252-150-71_8_122.png
-0.089186326,10-10-246-184-47-252-150-71_8_137.png
-0.063951805,10-10-246-184-47-252-150-71_170_66.png
-0.03656934,10-10-246-184-47-252-150-71_170_96.png
-0.067256995,10-10-246-184-47-252-150-71_170_171.png
-0.06002574,10-10-246-184-47-252-150-71_58_66.png
-0.032782096,10-10-246-184-47-252-150-71_58_96.png
-0.079891935,10-10-246-184-47-252-150-71_58_171.png
-0.066777736,10-10-246-184-47-252-150-71_189_66.png
-0.028481979,10-10-246-184-47-252-150-71_189_96.png
-0.07399587,10-10-246-184-47-252-150-71_189_171.png
-0.052070674,10-10-246-184-47-252-150-71_166_66.png
-0.04331656,10-10-246-184-47-252-150-71_166_96.png
-0.10744666,10-10-246-184-47-252-150-71_166_171.png
-0.06283038,10-10-246-184-47-252-150-71_218_66.png
-0.034238007,10-10-246-184-47-252-150-71_218_96.png
-0.07164966,10-10-246-184-47-252-150-71_218_171.png
-0.027145192,10-10-246-184-47-252-150-71_131_46.png
-0.050869413,10-10-246-184-47-252-150-71_131_76.png
-0.057839774,10-10-246-184-47-252-150-71_131_121.png
-0.082774885,10-10-246-184-47-252-150-71_131_136.png
-0.06487676,10-10-246-184-47-252-150-71_213_66.png
-0.037375618,10-10-246-184-47-252-150-71_213_96.png
-0.073532216,10-10-246-184-47-252-150-71_213_171.png
-0.048577394,10-10-246-184-47-252-150-71_356_66.png
-0.054374207,10-10-246-184-47-252-150-71_356_96.png
-0.07653077,10-10-246-184-47-252-150-71_356_156.png
-0.052503843,10-10-246-184-47-252-150-71_53_66.png
-0.045006618,10-10-246-184-47-252-150-71_53_96.png
-0.10155998,10-10-246-184-47-252-150-71_53_171.png
-0.052638907,10-10-246-184-47-252-150-71_244_66.png
-0.0383881,10-10-246-184-47-252-150-71_244_96.png
-0.07285351,10-10-246-184-47-252-150-71_244_171.png
-0.051325846,10-10-246-184-47-252-150-71_301_66.png
-0.042290874,10-10-246-184-47-252-150-71_301_96.png
-0.102040395,10-10-246-184-47-252-150-71_301_171.png
-0.0638558,10-10-246-184-47-252-150-71_182_66.png
-0.027097825,10-10-246-184-47-252-150-71_182_96.png
-0.025889048,10-10-246-184-47-252-150-71_182_141.png
-0.07239565,10-10-246-184-47-252-150-71_182_171.png
-0.05503269,10-10-246-184-47-252-150-71_252_66.png
-0.04333969,10-10-246-184-47-252-150-71_252_96.png
-0.09728406,10-10-246-184-47-252-150-71_252_171.png
-0.10933203,10-10-246-184-47-252-150-71_3_61.png
-0.049915206,10-10-246-184-47-252-150-71_3_76.png
-0.06937462,10-10-246-184-47-252-150-71_3_121.png
-0.07449255,10-10-246-184-47-252-150-71_3_136.png
-0.060522888,10-10-246-184-47-252-150-71_45_66.png
-0.04347436,10-10-246-184-47-252-150-71_45_96.png
-0.06292079,10-10-246-184-47-252-150-71_317_66.png
-0.03654342,10-10-246-184-47-252-150-71_317_96.png
-0.07413368,10-10-246-184-47-252-150-71_317_171.png
-0.07001317,10-10-246-184-47-252-150-71_194_66.png
-0.02836618,10-10-246-184-47-252-150-71_194_96.png
-0.026211552,10-10-246-184-47-252-150-71_194_141.png
-0.06974579,10-10-246-184-47-252-150-71_194_171.png
-0.10791152,10-10-246-184-47-252-150-71_12_61.png
-0.056561366,10-10-246-184-47-252-150-71_12_76.png
-0.05621355,10-10-246-184-47-252-150-71_12_121.png
-0.09012877,10-10-246-184-47-252-150-71_12_136.png
-0.05310203,10-10-246-184-47-252-150-71_205_66.png
-0.03972482,10-10-246-184-47-252-150-71_205_96.png
-0.109855376,10-10-246-184-47-252-150-71_205_171.png
-0.05923337,10-10-246-184-47-252-150-71_340_65.png
-0.037131906,10-10-246-184-47-252-150-71_340_95.png
-0.06627502,10-10-246-184-47-252-150-71_340_170.png
-0.0522175,10-10-246-184-47-252-150-71_291_66.png
-0.04158267,10-10-246-184-47-252-150-71_291_96.png
-0.078948304,10-10-246-184-47-252-150-71_291_171.png
-0.053375684,10-10-246-184-47-252-150-71_86_66.png
-0.044510096,10-10-246-184-47-252-150-71_86_96.png
-0.10038285,10-10-246-184-47-252-150-71_86_171.png
-0.06000406,10-10-246-184-47-252-150-71_69_66.png
-0.040424883,10-10-246-184-47-252-150-71_69_96.png
-0.032532044,10-10-246-184-47-252-150-71_69_141.png
-0.061371326,10-10-246-184-47-252-150-71_69_171.png
-0.030925564,10-10-246-184-47-252-150-71_157_46.png
-0.04127217,10-10-246-184-47-252-150-71_157_76.png
-0.09759141,10-10-246-184-47-252-150-71_157_121.png
-0.07150472,10-10-246-184-47-252-150-71_157_136.png
-0.05030228,10-10-246-184-47-252-150-71_229_66.png
-0.04907984,10-10-246-184-47-252-150-71_229_96.png
-0.09874788,10-10-246-184-47-252-150-71_229_156.png
-0.054084692,10-10-246-184-47-252-150-71_100_66.png
-0.04358119,10-10-246-184-47-252-150-71_100_96.png
-0.10626714,10-10-246-184-47-252-150-71_100_156.png
-0.05456758,10-10-246-184-47-252-150-71_28_77.png
-0.051047713,10-10-246-184-47-252-150-71_28_122.png
-0.052160088,10-10-246-184-47-252-150-71_116_66.png
-0.04720069,10-10-246-184-47-252-150-71_116_96.png
-0.09429272,10-10-246-184-47-252-150-71_116_156.png
-0.062795945,10-10-246-184-47-252-150-71_90_66.png
-0.036078267,10-10-246-184-47-252-150-71_90_96.png
-0.09005955,10-10-246-184-47-252-150-71_90_171.png
-0.06166378,10-10-246-184-47-252-150-71_287_66.png
-0.037383605,10-10-246-184-47-252-150-71_287_96.png
-0.075140536,10-10-246-184-47-252-150-71_287_171.png
-0.06031618,10-10-246-184-47-252-150-71_268_66.png
-0.036021013,10-10-246-184-47-252-150-71_268_96.png
-0.08046562,10-10-246-184-47-252-150-71_268_171.png
-0.04149315,10-10-246-184-47-252-150-71_141_46.png
-0.030804347,10-10-246-184-47-252-150-71_141_76.png
-0.052928396,10-10-246-184-47-252-150-71_141_136.png
-0.029402848,10-10-246-184-47-252-150-71_136_46.png
-0.045114134,10-10-246-184-47-252-150-71_136_76.png
-0.07141135,10-10-246-184-47-252-150-71_136_121.png
-0.078500986,10-10-246-184-47-252-150-71_136_136.png
-0.027644338,10-10-246-184-47-252-150-71_161_47.png
-0.0538004,10-10-246-184-47-252-150-71_161_77.png
-0.054753505,10-10-246-184-47-252-150-71_161_122.png
-0.09506603,10-10-246-184-47-252-150-71_161_137.png
-0.05070459,10-10-246-184-47-252-150-71_248_66.png
-0.042253006,10-10-246-184-47-252-150-71_248_96.png
-0.08980265,10-10-246-184-47-252-150-71_248_156.png
-0.06391016,10-10-246-184-47-252-150-71_198_66.png
-0.033345826,10-10-246-184-47-252-150-71_198_96.png
-0.07559262,10-10-246-184-47-252-150-71_198_171.png
-0.06273616,10-10-246-184-47-252-150-71_177_66.png
-0.03506261,10-10-246-184-47-252-150-71_177_96.png
-0.07102976,10-10-246-184-47-252-150-71_177_171.png
-0.052807216,10-10-246-184-47-252-150-71_49_66.png
-0.05009871,10-10-246-184-47-252-150-71_49_96.png
-0.07257152,10-10-246-184-47-252-150-71_49_156.png
-0.049310137,10-10-246-184-47-252-150-71_120_66.png
-0.049598888,10-10-246-184-47-252-150-71_120_96.png
-0.082917124,10-10-246-184-47-252-150-71_120_156.png
-0.06542923,10-10-246-184-47-252-150-71_209_66.png
-0.034479868,10-10-246-184-47-252-150-71_209_96.png
-0.07882519,10-10-246-184-47-252-150-71_209_171.png
-0.0523948,10-10-246-184-47-252-150-71_337_66.png
-0.045845564,10-10-246-184-47-252-150-71_337_96.png
-0.09234292,10-10-246-184-47-252-150-71_337_171.png
-0.06615646,10-10-246-184-47-252-150-71_272_66.png
-0.033191033,10-10-246-184-47-252-150-71_272_96.png
-0.07812605,10-10-246-184-47-252-150-71_272_171.png
-0.05256666,10-10-246-184-47-252-150-71_65_66.png
-0.043024577,10-10-246-184-47-252-150-71_65_96.png
-0.052718192,10-10-246-184-47-252-150-71_360_66.png
-0.053246077,10-10-246-184-47-252-150-71_360_96.png
-0.09823992,10-10-246-184-47-252-150-71_360_171.png
-0.05053574,10-10-246-184-47-252-150-71_32_66.png
-0.05095038,10-10-246-184-47-252-150-71_32_96.png
-0.07362105,10-10-246-184-47-252-150-71_32_156.png
-0.06786897,10-10-246-184-47-252-150-71_225_65.png
-0.025670309,10-10-246-184-47-252-150-71_225_95.png
-0.042088013,10-10-246-184-47-252-150-71_225_140.png
-0.052239973,10-10-246-184-47-252-150-71_225_170.png
-0.053591665,10-10-246-184-47-252-150-71_233_66.png
-0.043805342,10-10-246-184-47-252-150-71_233_96.png
-0.10523768,10-10-246-184-47-252-150-71_233_171.png
-0.026571656,10-10-246-184-47-252-150-71_24_47.png
-0.054692302,10-10-246-184-47-252-150-71_24_77.png
-0.04872989,10-10-246-184-47-252-150-71_24_122.png
-0.05486805,10-10-246-184-47-252-150-71_321_65.png
-0.037359957,10-10-246-184-47-252-150-71_321_95.png
-0.07024,10-10-246-184-47-252-150-71_321_170.png
-0.054984212,10-10-246-184-47-252-150-71_73_66.png
-0.049687717,10-10-246-184-47-252-150-71_73_96.png
-0.093783796,10-10-246-184-47-252-150-71_73_156.png
-0.06520857,10-10-246-184-47-252-150-71_264_66.png
-0.030869152,10-10-246-184-47-252-150-71_264_96.png
-0.07616239,10-10-246-184-47-252-150-71_264_171.png
-0.060430486,10-10-246-184-47-252-150-71_320_65.png
-0.028740035,10-10-246-184-47-252-150-71_320_95.png
-0.030357635,10-10-246-184-47-252-150-71_320_140.png
-0.051917706,10-10-246-184-47-252-150-71_320_170.png
-0.063995115,10-10-246-184-47-252-150-71_72_66.png
-0.036299977,10-10-246-184-47-252-150-71_72_96.png
-0.08367716,10-10-246-184-47-252-150-71_72_171.png
-0.06677426,10-10-246-184-47-252-150-71_265_65.png
-0.030528188,10-10-246-184-47-252-150-71_265_95.png
-0.027199063,10-10-246-184-47-252-150-71_265_140.png
-0.06773574,10-10-246-184-47-252-150-71_265_170.png
-0.055158943,10-10-246-184-47-252-150-71_232_66.png
-0.043528542,10-10-246-184-47-252-150-71_232_96.png
-0.0919627,10-10-246-184-47-252-150-71_232_171.png
-0.027998913,10-10-246-184-47-252-150-71_25_47.png
-0.056731038,10-10-246-184-47-252-150-71_25_77.png
-0.05001092,10-10-246-184-47-252-150-71_25_122.png
-0.049873367,10-10-246-184-47-252-150-71_361_66.png
-0.048199855,10-10-246-184-47-252-150-71_361_96.png
-0.07296277,10-10-246-184-47-252-150-71_361_156.png
-0.049046278,10-10-246-184-47-252-150-71_33_66.png
-0.05106466,10-10-246-184-47-252-150-71_33_96.png
-0.06945599,10-10-246-184-47-252-150-71_33_156.png
-0.06398701,10-10-246-184-47-252-150-71_224_66.png
-0.035073653,10-10-246-184-47-252-150-71_224_96.png
-0.09931236,10-10-246-184-47-252-150-71_224_171.png
-0.06265852,10-10-246-184-47-252-150-71_336_66.png
-0.03671892,10-10-246-184-47-252-150-71_336_96.png
-0.08829046,10-10-246-184-47-252-150-71_336_171.png
-0.06429883,10-10-246-184-47-252-150-71_273_66.png
-0.02974522,10-10-246-184-47-252-150-71_273_96.png
-0.077005826,10-10-246-184-47-252-150-71_273_171.png
-0.060305066,10-10-246-184-47-252-150-71_64_66.png
-0.037238188,10-10-246-184-47-252-150-71_64_96.png
-0.08421241,10-10-246-184-47-252-150-71_64_171.png
-0.06030495,10-10-246-184-47-252-150-71_208_66.png
-0.039650667,10-10-246-184-47-252-150-71_208_96.png
-0.09066773,10-10-246-184-47-252-150-71_208_171.png
-0.059375323,10-10-246-184-47-252-150-71_121_66.png
-0.0376798,10-10-246-184-47-252-150-71_121_96.png
-0.07580785,10-10-246-184-47-252-150-71_121_171.png
-0.052298095,10-10-246-184-47-252-150-71_48_66.png
-0.0471677,10-10-246-184-47-252-150-71_48_96.png
-0.09929544,10-10-246-184-47-252-150-71_48_156.png
-0.062466934,10-10-246-184-47-252-150-71_199_66.png
-0.032410048,10-10-246-184-47-252-150-71_199_96.png
